id	lifeForm	habitat
1700	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Campo rupestre","Floresta Ciliar ou Galeria"]}	
1701	{"lifeForm":["Erva","Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Campo de Altitude","Campo rupestre","Floresta Ombrófila Mista"]}	
1702	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga","Vegetação Sobre Afloramentos Rochosos"]}	
1703		
1704		
1705	{"lifeForm":["Erva","Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
1706	{"lifeForm":["Erva","Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Campo rupestre","Floresta Ombrófila (= Floresta Pluvial)"]}	
1707	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
1708		
1709		
1710		
1711	{"lifeForm":["Erva","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
1712	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
1713	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila Mista"]}	
1714	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
1715	{"lifeForm":["Erva","Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Campo rupestre","Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Vegetação Sobre Afloramentos Rochosos"]}	
1716	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
1717	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
1718	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
1719	{"lifeForm":["Erva","Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga","Vegetação Sobre Afloramentos Rochosos"]}	
1720	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
1721	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
1722		
1723	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
1724	{"lifeForm":["Erva","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
1725	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
1726		
1727	{"lifeForm":["Erva","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)"]}	
1728		
1729		
1730	{"lifeForm":["Erva","Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Campo rupestre","Floresta Ciliar ou Galeria","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
1731		
1732		
1733	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Vegetação Sobre Afloramentos Rochosos"]}	
1734	{"lifeForm":["Erva","Subarbusto","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista","Restinga"]}	
1735	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
1736		
1737		
1738	{"lifeForm":["Erva"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
1739	{"lifeForm":["Erva","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Campo de Altitude"]}	
1740	{"lifeForm":["Erva","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Campo de Altitude","Campo rupestre","Floresta Ombrófila (= Floresta Pluvial)"]}	
1741	{"lifeForm":["Erva","Suculenta"],"habitat":["Epífita"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
1742	{"lifeForm":["Erva","Suculenta"],"habitat":["Epífita"],"vegetationType":["Campo de Altitude","Floresta Ombrófila (= Floresta Pluvial)"]}	
1743	{"lifeForm":["Erva","Suculenta"],"habitat":["Epífita","Rupícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
1744		
1745	{"lifeForm":["Arbusto","Suculenta"],"habitat":["Epífita"],"vegetationType":["Área Antrópica"]}	
1746		
1747		
1748	{"lifeForm":["Arbusto","Suculenta"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Carrasco"]}	
1749	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Campo rupestre","Carrasco"]}	
1750		
1751	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Vegetação Sobre Afloramentos Rochosos"]}	
1752	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Carrasco"]}	
1753	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Campo rupestre","Carrasco","Vegetação Sobre Afloramentos Rochosos"]}	
1754	{"lifeForm":["Arbusto","Subarbusto","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Carrasco","Vegetação Sobre Afloramentos Rochosos"]}	
1755	{"lifeForm":["Arbusto","Subarbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Caatinga (stricto sensu)","Carrasco","Floresta Estacional Decidual","Vegetação Sobre Afloramentos Rochosos"]}	
1756	{"lifeForm":["Arbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Caatinga (stricto sensu)","Floresta Estacional Decidual","Floresta Estacional Semidecidual","Vegetação Sobre Afloramentos Rochosos"]}	
1757	{"lifeForm":["Arbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Caatinga (stricto sensu)","Floresta Estacional Decidual","Floresta Estacional Semidecidual","Vegetação Sobre Afloramentos Rochosos"]}	
1758	{"lifeForm":["Arbusto","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Floresta Estacional Decidual","Floresta Estacional Semidecidual","Vegetação Sobre Afloramentos Rochosos"]}	
1759		
1760	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Campo rupestre","Carrasco"]}	
1761		
1762	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola","Terrícola"],"vegetationType":["Campo rupestre"]}	
1763		
1764		
1765		
1766	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Campo rupestre"]}	
1767	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Campo rupestre"]}	
1768	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Campo rupestre"]}	
1769		
1770	{"lifeForm":["Subarbusto","Suculenta"],"habitat":["Rupícola"],"vegetationType":["Campo rupestre"]}	
1771		
1772		
1773		
3938		
3939		
3940	{"lifeForm":["Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
3941	{"lifeForm":["Liana/volúvel/trepadeira","Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude"]}	
3942	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
3943	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira","Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Floresta Ombrófila (= Floresta Pluvial)"]}	
765	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
766		
767		
768		
769		
770		
771	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)","Palmeiral"]}	
772		
773		
774	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Floresta Estacional Semidecidual"]}	
775		
777	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Carrasco","Floresta Ciliar ou Galeria","Floresta Estacional Semidecidual"]}	
778		
779		
780		
781	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Floresta Estacional Decidual","Floresta Estacional Semidecidual"]}	
783		
784		
785		
786	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
787	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Várzea","Savana Amazônica"]}	
789		
790	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
791	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Campinarana","Floresta de Terra Firme","Savana Amazônica"]}	
792		
793	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme"]}	
794	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Campinarana","Floresta de Várzea"]}	
795	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre","Cerrado (lato sensu)"]}	
797	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Igapó","Floresta de Terra Firme","Floresta de Várzea"]}	
798	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Campinarana","Floresta de Terra Firme","Floresta de Várzea"]}	
799		
800		
801		
802		
803		
804		
805		
806		
807	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Campinarana","Savana Amazônica"]}	
810		
811		
812		
813		
814	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
815		
816	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Restinga"]}	
817	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre","Carrasco","Floresta Estacional Decidual"]}	
818		
819	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
820		
821		
822		
823	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual"]}	
824		
826		
827		
828		
829		
830		
831		
834		
835		
837	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
840		
841		
843		
844		
846		
847	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
848		
849	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
850	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
851		
852	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
853		
854	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Campinarana","Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
855		
856		
857		
858		
859		
860		
861		
862		
863		
864		
865		
866		
867	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
868		
869	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
870		
871	{"lifeForm":["Árvore"],"habitat":["Terrícola"]}	
872		
873	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
874	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
875		
876	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
877		
878		
879		
880		
881		
882	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Estacional Decidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
883		
884		
885		
886		
887	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
888	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
889		
890	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
891	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual"]}	
892		
893	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
894		
895	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
896		
897		
898	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
899	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
900	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Restinga"]}	
901	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Carrasco","Floresta Estacional Semidecidual"]}	
902		
903	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
904	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
905		
906		
907	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual"]}	
908	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)","Floresta Estacional Decidual","Floresta Estacional Semidecidual"]}	
909		
910		
911		
912		
913		
914		
915		
916		
917		
920		
921		
922		
923		
924		
925		
926		
927	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta de Várzea","Floresta Ombrófila (= Floresta Pluvial)"]}	
928	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme"]}	
929	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme"]}	
930		
931		
934		
935		
936	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
937	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
938	{"lifeForm":["Arbusto"],"habitat":["Desconhecido"]}	
939		
940	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
941		
942	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
943		
944	{"lifeForm":["Arbusto"],"habitat":["Terrícola"]}	
945		
946	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta de Várzea","Floresta Ombrófila (= Floresta Pluvial)"]}	
947		
948	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Estacional Perenifólia","Floresta Ombrófila (= Floresta Pluvial)"]}	
949		
950	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
951	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
952		
953	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
954	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"]}	
955	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"]}	
956		
957		
958	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria"]}	
959		
960		
961	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
962		
963		
964	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
965	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
967	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
968		
971	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)"]}	
972	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Campinarana","Savana Amazônica"]}	
974	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
981		
984		
985		
986		
987	{"lifeForm":["Erva"],"habitat":["Terrícola"]}	
988	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
989	{"lifeForm":["Erva"],"habitat":["Terrícola"]}	
990	{"lifeForm":["Erva"],"habitat":["Terrícola"]}	
991	{"lifeForm":["Erva"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
993		
994	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"]}	
995		
996		
3944	{"lifeForm":["Arbusto","Subarbusto"],"habitat":["Terrícola"],"vegetationType":["Campo rupestre"]}	
3945		
3946	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Floresta Ombrófila (= Floresta Pluvial)"]}	
3947	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira","Subarbusto"],"habitat":["Epífita","Terrícola"],"vegetationType":["Campo de Altitude","Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
3948		
3949		
3950		
3951		
3952		
3953		
3954		
3955	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Campo de Altitude","Campo rupestre","Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
3956	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Epífita","Terrícola"],"vegetationType":["Campo de Altitude","Campo rupestre","Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
3957	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
3958	{"lifeForm":["Arbusto","Liana/volúvel/trepadeira"],"habitat":["Epífita","Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Floresta Ombrófila Mista"]}	
3959		
3960		
3961		
3962		
3963		
3964		
239		
240		
241		
242		
243		
244		
245		
246		
247		
248		
249		
250		
251		
252		
254		
256		
257		
258		
259		
260		
261		
263		
264	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Campinarana","Floresta Ombrófila (= Floresta Pluvial)"]}	
265		
266		
267		
268		
269		
270		
271	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
272		
273		
274	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
275	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
276		
277	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
278		
279		
280	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
281		
282		
283		
284		
285	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
286		
287		
288		
289		
290		
291		
292		
293		
294		
295		
296	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"]}	
297		
298		
299		
300		
301	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
302		
303		
304		
305		
306		
307		
308		
309		
310		
311		
312		
313		
314		
315	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
316		
317		
318		
319	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
320		
321		
322		
323		
324		
325		
326		
327		
328		
336		
339		
340		
341		
342	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Caatinga (stricto sensu)"]}	
343	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
344		
345		
346		
347		
348		
349		
350		
351		
352		
353		
354		
355		
361		
401	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Cerrado (lato sensu)","Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
409	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica","Cerrado (lato sensu)","Floresta Estacional Semidecidual","Floresta Ombrófila Mista"]}	
414	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Área Antrópica"]}	
419		
431		
432		
433		
434		
435		
436		
437		
438		
439	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
440	{"lifeForm":["Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
441	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
442	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
443	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
444	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
445	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
446	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
447	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
448	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
449	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
450	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
451	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta de Terra Firme","Floresta Ombrófila (= Floresta Pluvial)"]}	
452	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
453	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ciliar ou Galeria","Floresta Ombrófila (= Floresta Pluvial)","Restinga"]}	
454	{"lifeForm":["Arbusto","Árvore"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
455	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Estacional Semidecidual","Floresta Ombrófila (= Floresta Pluvial)"]}	
456	{"lifeForm":["Arbusto"],"habitat":["Terrícola"],"vegetationType":["Floresta Ombrófila (= Floresta Pluvial)"]}	
